drug,disease,score
36,139,1.7459648006479256e-05
101,378,1.7458232832723297e-05
475,268,1.745648478390649e-05
118,271,1.745042573020328e-05
206,146,1.7449376173317432e-05
40,325,1.7448011931264773e-05
561,76,1.744711335049942e-05
658,357,1.7446032870793715e-05
125,407,1.7441940144635737e-05
472,258,1.74353044712916e-05
148,60,1.7427375496481545e-05
143,283,1.7425081750843674e-05
371,164,1.7422722521587275e-05
27,395,1.7422373275621794e-05
640,140,1.7421127267880365e-05
197,285,1.7420828953618184e-05
505,360,1.741850246617105e-05
444,117,1.741775486152619e-05
409,406,1.74141678144224e-05
291,367,1.7414084140909836e-05
154,25,1.7413436580682173e-05
406,89,1.7411643057130277e-05
54,161,1.7409733118256554e-05
485,324,1.7407193809049204e-05
225,247,1.7407144696335308e-05
272,180,1.7406015103915706e-05
229,62,1.7405998733011074e-05
299,115,1.740574953146279e-05
418,210,1.7399626813130453e-05
189,326,1.739896288199816e-05
100,13,1.7398679119651206e-05
416,341,1.7398662748746574e-05
57,350,1.7398364434484392e-05
277,302,1.739806612022221e-05
51,62,1.7391281289746985e-05
328,229,1.739118124532979e-05
400,260,1.7389838831149973e-05
589,326,1.7389738786732778e-05
316,190,1.7384018065058626e-05
39,115,1.7383355952915736e-05
289,359,1.7383023077854887e-05
491,71,1.7381995348841883e-05
242,53,1.7381647921865806e-05
208,70,1.7380289136781357e-05
71,316,1.737989077810198e-05
231,12,1.7379576092935167e-05
586,44,1.737873026286252e-05
307,109,1.7378415577695705e-05
616,156,1.7371670764987357e-05
476,12,1.737075945129618e-05
251,346,1.7369766283081844e-05
41,118,1.736877311486751e-05
556,263,1.7364996892865747e-05
131,148,1.7363754523103125e-05
188,107,1.7363754523103125e-05
528,345,1.736320882628206e-05
455,296,1.7359152479912154e-05
332,154,1.7358772311126813e-05
169,36,1.7358059267280623e-05
642,223,1.735797559376806e-05
616,140,1.735766272759065e-05
79,395,1.7356835087412037e-05
272,398,1.7356469470541924e-05
119,158,1.7351638234686106e-05
445,375,1.7348527762806043e-05
299,321,1.7342936189379543e-05
96,204,1.7339694750262424e-05
480,325,1.7339214537059888e-05
63,270,1.7338885299977846e-05
430,282,1.7337628378299996e-05
308,154,1.733632234390825e-05
31,227,1.7331907656625845e-05
486,371,1.73316275322577e-05
145,357,1.7328387912129983e-05
275,220,1.732709824864287e-05
109,353,1.7324504369753413e-05
606,11,1.7323034626315348e-05
287,81,1.7319251128355972e-05
410,162,1.7319185644737445e-05
633,165,1.731537122395821e-05
497,99,1.7313619537162594e-05
537,322,1.7310450857621618e-05
341,128,1.730947769829072e-05
11,132,1.7308750102529302e-05
227,403,1.7305812434642576e-05
397,190,1.7305746951024048e-05
122,203,1.730129042698536e-05
30,31,1.7299327737418935e-05
251,199,1.7299129467573948e-05
129,3,1.7296804799116217e-05
20,74,1.7295089492108673e-05
483,60,1.7293372366111726e-05
420,225,1.7291444237343967e-05
549,139,1.7290140021941625e-05
107,69,1.728715687931981e-05
513,117,1.728661300148815e-05
157,127,1.7286496586166322e-05
570,372,1.7280035535804927e-05
103,156,1.727952439978253e-05
312,4,1.7279475287068635e-05
517,399,1.7277796359849162e-05
560,210,1.7276031940127723e-05
79,223,1.7271897377213463e-05
196,243,1.7270991520490497e-05
465,84,1.7270876924158074e-05
497,117,1.727046401356347e-05
197,272,1.7269985619350336e-05
440,346,1.7268472220166586e-05
248,136,1.7268257579416968e-05
288,81,1.7267286239075474e-05
617,303,1.726639675325714e-05
598,107,1.7263235349673778e-05
11,119,1.726137452351395e-05
60,27,1.725921902107075e-05
124,181,1.725907168292906e-05
220,298,1.725884067127481e-05
105,144,1.7258165826206096e-05
60,229,1.72549880517181e-05
55,25,1.7254857084481046e-05
200,116,1.7251402823603712e-05
584,33,1.7250069504370913e-05
383,231,1.7246829884243198e-05
153,342,1.7246255083591677e-05
245,394,1.724429603200406e-05
317,8,1.7244279661099426e-05
641,350,1.7243490219698288e-05
314,133,1.7241633031517267e-05
491,274,1.7237949577975087e-05
184,92,1.72378022398334e-05
572,98,1.723555033095181e-05
80,275,1.7228894648724236e-05
522,105,1.7228483557119034e-05
27,374,1.7227530406671576e-05
436,131,1.722440902085509e-05
286,346,1.7222948372364044e-05
9,109,1.7222093447344378e-05
345,271,1.7220203517354093e-05
61,163,1.7219039364135824e-05
467,107,1.721882654237561e-05
510,109,1.7218053471879102e-05
199,113,1.7218053471879102e-05
71,134,1.7216854757862166e-05
487,17,1.7216658307006583e-05
409,368,1.721638000162784e-05
356,145,1.7216198102687486e-05
321,219,1.7211519661941566e-05
632,54,1.7207728888024576e-05
87,229,1.7204250980284996e-05
374,16,1.719965621305164e-05
336,295,1.7199377907672897e-05
578,163,1.719831197988242e-05
288,267,1.719709689496085e-05
125,160,1.7194555766764097e-05
242,33,1.7192129234899767e-05
27,124,1.719180181680713e-05
48,356,1.7191539882333018e-05
3,268,1.7187769117299467e-05
344,170,1.7185260730911978e-05
35,47,1.7184655007440597e-05
292,92,1.7184294847538695e-05
90,367,1.7183803720399737e-05
154,80,1.718165549391415e-05
465,275,1.717633131192997e-05
386,40,1.717511986498721e-05
412,369,1.7169879356515594e-05
368,30,1.716984661470633e-05
157,355,1.7167571058962494e-05
255,351,1.7163838492706418e-05
147,337,1.715740654617548e-05
279,372,1.7153544831671752e-05
41,66,1.715186044748407e-05
285,399,1.7150372514151968e-05
596,98,1.714978316158522e-05
428,261,1.7148000551969744e-05
553,46,1.714665995677933e-05
497,261,1.714509016892407e-05
433,28,1.7141672287834808e-05
34,30,1.7141230273409747e-05
11,151,1.7140871932497248e-05
573,82,1.714021709631197e-05
74,356,1.7139613191829994e-05
414,34,1.7136131646111608e-05
57,334,1.7131491404143162e-05
252,161,1.713101846689824e-05
312,13,1.7130283595179208e-05
170,301,1.7129596017184667e-05
345,22,1.7128322724602185e-05
256,115,1.712198536552023e-05
540,289,1.711101685941685e-05
610,347,1.7110412954934873e-05
215,145,1.710948345134966e-05
442,41,1.7109237887780182e-05
168,66,1.7101863704738207e-05
577,378,1.7101243429351598e-05
224,154,1.7100706827477552e-05
393,321,1.710059223114513e-05
596,84,1.7100119293900207e-05
85,339,1.7097005184041336e-05
601,238,1.709392381599173e-05
193,64,1.7093891074182466e-05
114,164,1.7093369024223648e-05
273,49,1.7092537746066228e-05
286,55,1.7090973415179178e-05
597,30,1.708841409708839e-05
578,16,1.7087730157072656e-05
618,365,1.708701347524766e-05
418,109,1.7085856597987004e-05
35,292,1.7084976207115687e-05
542,63,1.7083249986171722e-05
584,324,1.7082369595300406e-05
658,208,1.7081978512578644e-05
189,373,1.708018680801615e-05
172,363,1.7078640667023137e-05
59,165,1.7075202777050436e-05
262,208,1.707409683149308e-05
115,376,1.7070384274120443e-05
575,60,1.7067322914954275e-05
571,275,1.7066753571270965e-05
171,106,1.7066526197595522e-05
40,366,1.7065174688468687e-05
499,332,1.7064687199308537e-05
240,182,1.7059708625311032e-05
11,365,1.70590246852953e-05
307,216,1.7056161595974118e-05
157,139,1.7053656847565435e-05
273,27,1.7051152099156752e-05
228,138,1.7044796550180763e-05
400,81,1.704432361293584e-05
351,381,1.704099304333795e-05
569,152,1.703530506347306e-05
520,256,1.703139059827663e-05
315,65,1.7030886738211848e-05
428,241,1.703022098809015e-05
110,301,1.7028905858751386e-05
482,315,1.702518784441054e-05
134,131,1.702422923699487e-05
345,186,1.7022524843923748e-05
25,99,1.7021568055497482e-05
454,73,1.702134068182204e-05
102,147,1.702117697277572e-05
322,144,1.7020724044414237e-05
282,121,1.7015107005136088e-05
118,197,1.701361543382518e-05
582,89,1.701340443105437e-05
539,5,1.7009428120218217e-05
462,4,1.7007319911499508e-05
598,73,1.7007303540594876e-05
235,324,1.7000655134324916e-05
195,325,1.7000558727886528e-05
200,21,1.6993733879644424e-05
421,389,1.699183849268593e-05
63,253,1.6986799892038107e-05
391,309,1.698519554338418e-05
554,95,1.6979738575173542e-05
264,116,1.6978134226519614e-05
193,303,1.697369953035377e-05
42,88,1.69724844454322e-05
253,182,1.6971967852441594e-05
11,134,1.6971287550404668e-05
630,92,1.697110928944312e-05
600,145,1.6970931028481573e-05
583,121,1.697025254543405e-05
290,195,1.6969152056844905e-05
351,177,1.6968633644864894e-05
528,8,1.696585059107747e-05
490,60,1.6964489987003617e-05
42,249,1.6963811503956094e-05
611,18,1.6963083908194676e-05
429,44,1.6962743757176213e-05
317,151,1.6955707906163298e-05
136,29,1.695231367193628e-05
225,156,1.6950309145613573e-05
134,97,1.6949759810813703e-05
207,70,1.6949403288890608e-05
590,29,1.694911225058604e-05
371,94,1.6947415133472532e-05
396,68,1.694544334895909e-05
173,182,1.6943358787102625e-05
626,375,1.694080674496945e-05
558,2,1.6939353372436017e-05
337,257,1.6939029592322186e-05
262,143,1.6938576663960703e-05
610,16,1.6937285181484185e-05
411,0,1.693516969680786e-05
588,267,1.6934554878389463e-05
395,153,1.6930856872932054e-05
382,388,1.6929114281083457e-05
61,360,1.6926773241721094e-05
100,42,1.6926209355005994e-05
648,382,1.692399564490188e-05
640,296,1.6918993424042128e-05
152,394,1.691876786935609e-05
20,196,1.6915510059334338e-05
624,359,1.6910009435378015e-05
586,125,1.690760655037593e-05
227,242,1.69042050401913e-05
293,368,1.6899304682738148e-05
353,119,1.689785494818352e-05
66,283,1.6894728105398826e-05
122,335,1.689179589448031e-05
404,294,1.689005694061052e-05
13,70,1.6884838260011747e-05
2,310,1.688227894192096e-05
164,313,1.6880911061889492e-05
608,120,1.6875999790499918e-05
311,28,1.6875228538992815e-05
5,94,1.6873571439646184e-05
200,153,1.6872991182026453e-05
640,28,1.6871961634024046e-05
336,378,1.6870610124897212e-05
291,66,1.6869789760676213e-05
345,134,1.6868470993358642e-05
23,213,1.686692667135503e-05
61,181,1.6865993529791012e-05
643,127,1.6864578356035054e-05
57,47,1.686012365098577e-05
210,164,1.6859705283422954e-05
204,58,1.685399911366403e-05
397,305,1.6851732652867213e-05
346,289,1.6851057807798497e-05
527,167,1.684986818872858e-05
610,167,1.684390736045316e-05
95,188,1.6843714547576383e-05
341,392,1.6842896002344787e-05
369,291,1.6841000615386292e-05
354,8,1.6840534954098985e-05
259,218,1.6838559531606734e-05
2,347,1.6837708244565874e-05
500,234,1.6836553186294623e-05
242,351,1.6835027054185048e-05
154,185,1.6834801499499008e-05
390,351,1.6828607840579934e-05
273,307,1.6826375940581784e-05
343,386,1.6822894394863397e-05
359,5,1.68220758496318e-05
52,80,1.6821948520373553e-05
101,397,1.68202805070905e-05
124,25,1.681671892583836e-05
479,11,1.6812869944260456e-05
358,390,1.6809071894385852e-05
290,346,1.6807580323074944e-05
222,382,1.6806827261461876e-05
366,44,1.6805111954454333e-05
273,405,1.680472632870078e-05
510,134,1.6804406186565757e-05
172,284,1.6804389815661125e-05
403,272,1.6803893231553957e-05
459,229,1.680134482739959e-05
598,247,1.6798701835796237e-05
152,364,1.6797628632048145e-05
389,88,1.679703564150259e-05
18,323,1.679194247117266e-05
78,102,1.6791846064734273e-05
59,24,1.6788131688372232e-05
563,265,1.6783009414211847e-05
535,306,1.6777392374933697e-05
653,127,1.6776672055129893e-05
527,27,1.677657746768091e-05
631,18,1.6776191841927357e-05
135,30,1.6775025869719684e-05
353,29,1.6772914023022167e-05
167,79,1.6771857190178707e-05
6,22,1.6771313312347047e-05
283,49,1.6769810827099718e-05
173,162,1.6769459762144834e-05
33,278,1.6766773114795797e-05
303,353,1.6766500266385265e-05
330,6,1.6764310203143395e-05
644,50,1.6762744053266943e-05
586,120,1.6762487575761043e-05
335,200,1.6762247469159774e-05
602,244,1.6762216546339914e-05
79,217,1.6761145161581226e-05
372,148,1.6761001461418346e-05
399,134,1.6759098798502237e-05
376,284,1.6758907804614864e-05
402,83,1.675873136264272e-05
304,277,1.6757052435423248e-05
128,296,1.6754400348872878e-05
272,294,1.6753361705923453e-05
310,283,1.6748330381233245e-05
231,119,1.6747642803238705e-05
654,356,1.6746749679441564e-05
635,310,1.6744945241953246e-05
182,322,1.6744050299166702e-05
85,132,1.6743282685638405e-05
605,38,1.6741416402510367e-05
16,163,1.6739451893954538e-05
46,299,1.6737696569180116e-05
518,223,1.6735588360461406e-05
177,154,1.6734360542614013e-05
258,228,1.673274891800247e-05
383,251,1.6731775758671574e-05
643,249,1.6728663467802107e-05
160,256,1.6728057744330727e-05
157,88,1.6723479348002e-05
110,100,1.672330472501926e-05
6,26,1.6721471183700487e-05
548,245,1.672113467066083e-05
374,208,1.6720881831133738e-05
149,68,1.6718568076612428e-05
130,391,1.6718155166017823e-05
363,266,1.6716319805709645e-05
66,398,1.6716128811822273e-05
283,8,1.6715492165531032e-05
487,26,1.6715428500901908e-05
450,263,1.6714120647520758e-05
202,325,1.671161771810148e-05
527,0,1.670997698965948e-05
538,298,1.6708430848666467e-05
449,241,1.6708161638234742e-05
163,176,1.670255369390361e-05
633,315,1.6701596905477345e-05
229,48,1.669845914875623e-05
405,191,1.669307857810054e-05
368,102,1.6692138160578907e-05
369,377,1.6691645214450546e-05
615,195,1.6690737538738176e-05
483,16,1.6689004041836597e-05
36,75,1.6688176401657984e-05
23,182,1.668658478592988e-05
84,128,1.66859790624585e-05
448,148,1.6685900845914148e-05
545,144,1.668077675276436e-05
164,362,1.6678677638992667e-05
558,276,1.667746801103931e-05
188,164,1.6677420717314817e-05
507,379,1.6675687220413238e-05
417,288,1.6675623555784114e-05
353,189,1.6673095160513185e-05
660,360,1.666993193794042e-05
467,257,1.6668833268340677e-05
632,277,1.6668262105667964e-05
532,360,1.6667563613737002e-05
552,0,1.6666195733705536e-05
437,87,1.6659076209180057e-05
637,178,1.6650579709676094e-05
79,172,1.664686351432465e-05
252,53,1.6644737115711905e-05
178,66,1.6644244169583544e-05
428,324,1.664397495915182e-05
453,322,1.6640467947581783e-05
580,292,1.663956390984822e-05
568,4,1.663853254285641e-05
211,239,1.6636611690046266e-05
84,333,1.663410512264818e-05
447,118,1.6628966477583162e-05
433,34,1.662684189795982e-05
35,366,1.6616553693893366e-05
660,144,1.6614938431303017e-05
594,266,1.661484202486463e-05
611,343,1.6613368643447757e-05
71,173,1.661302121647168e-05
135,100,1.661121495999396e-05
252,132,1.661050191614777e-05
276,356,1.660963062022347e-05
182,156,1.660820453253109e-05
46,313,1.660362795519177e-05
33,71,1.6602534742560238e-05
157,282,1.6597343346802518e-05
311,148,1.6597310604993254e-05
335,374,1.659664667386096e-05
324,267,1.65959500009194e-05
96,0,1.6595316992606968e-05
598,102,1.6594303815509193e-05
517,350,1.6593401596765034e-05
383,218,1.659124973230064e-05
29,19,1.6588846847298555e-05
40,192,1.6587911886745133e-05
394,100,1.6585523553658277e-05
355,126,1.6583973774686456e-05
489,261,1.658343717281241e-05
340,57,1.6580162991886027e-05
624,66,1.657499342400115e-05
318,298,1.6570804291404784e-05
558,156,1.656974563957192e-05
539,308,1.656971471675206e-05
598,264,1.6569698345847428e-05
438,42,1.656661697779782e-05
101,75,1.6563062672503293e-05
572,202,1.6561230950173922e-05
108,6,1.6552105080336332e-05
23,316,1.654546031204518e-05
86,127,1.6544781828997657e-05
222,78,1.6544308891752735e-05
240,221,1.6544292520848103e-05
291,275,1.6543945093872026e-05
560,402,1.6543550373171456e-05
1,373,1.6535916074644774e-05
58,47,1.6531139408471063e-05
210,374,1.653087201702874e-05
415,325,1.652527498663403e-05
96,386,1.6517649783054367e-05
34,123,1.6512216461705975e-05
167,156,1.651191632845439e-05
641,102,1.651026468607597e-05
155,48,1.6509460692759603e-05
570,291,1.6508090993738733e-05
63,69,1.650384183449205e-05
358,356,1.6503699953318574e-05
402,317,1.6503541701240465e-05
224,157,1.6500442143296823e-05
239,118,1.6499796402058564e-05
506,222,1.649918340262957e-05
111,252,1.649230944167357e-05
456,166,1.649039040785283e-05
545,134,1.648880061111413e-05
280,59,1.6485735613969155e-05
631,292,1.6484618754475378e-05
393,296,1.6481051716255024e-05
122,313,1.648051693337038e-05
349,32,1.6479636542499065e-05
299,333,1.6478095858474262e-05
578,17,1.6473366486025043e-05
4,177,1.6472849893034436e-05
489,253,1.6470115951960906e-05
252,125,1.6469926777062938e-05
382,137,1.6467602108605206e-05
188,185,1.6466015949845314e-05
524,175,1.646195050852839e-05
565,312,1.6457932360935956e-05
192,351,1.6457774108857848e-05
217,322,1.645695920160506e-05
123,19,1.6456016965094022e-05
520,307,1.6453161151730455e-05
49,68,1.6448908354504965e-05
90,165,1.644765325181652e-05
307,7,1.6447247617179528e-05
335,38,1.6446603694930673e-05
438,62,1.644594522076659e-05
637,382,1.644544317969121e-05
477,27,1.6444328139186837e-05
114,32,1.6443733329651877e-05
111,251,1.6439218597952276e-05
41,389,1.6438889360870235e-05
196,126,1.6437745216535404e-05
587,246,1.6436975784017704e-05
104,134,1.6433401469839737e-05
348,292,1.643318319111131e-05
181,21,1.643227369640954e-05
195,382,1.6424659406766295e-05
179,235,1.642453389649745e-05
236,379,1.6422669432358816e-05
653,379,1.6422280168626457e-05
95,104,1.6417425285908394e-05
48,330,1.6411491742474027e-05
430,327,1.6409583622589707e-05
205,369,1.6408550436608493e-05
